,dateRep,day,month,year,cases,deaths,countriesAndTerritories,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,percentage_handwashing_facility_2020
31905,2020-08-28,28,8,2020,128,0,Kyrgyzstan,KGZ,6415851.0,Asia,39.24654734,100
31906,2020-08-27,27,8,2020,101,0,Kyrgyzstan,KGZ,6415851.0,Asia,42.08327157,100
31907,2020-08-26,26,8,2020,113,0,Kyrgyzstan,KGZ,6415851.0,Asia,40.50904549,100
31908,2020-08-25,25,8,2020,119,0,Kyrgyzstan,KGZ,6415851.0,Asia,43.48604729,100
31909,2020-08-24,24,8,2020,237,-443,Kyrgyzstan,KGZ,6415851.0,Asia,45.9642844,100
31910,2020-08-23,23,8,2020,186,1,Kyrgyzstan,KGZ,6415851.0,Asia,46.29159873,100
31911,2020-08-22,22,8,2020,0,0,Kyrgyzstan,KGZ,6415851.0,Asia,48.56721267,100
31912,2020-08-21,21,8,2020,378,1,Kyrgyzstan,KGZ,6415851.0,Asia,55.19143135,100
31913,2020-08-20,20,8,2020,179,0,Kyrgyzstan,KGZ,6415851.0,Asia,57.13973096,100
31914,2020-08-19,19,8,2020,0,0,Kyrgyzstan,KGZ,6415851.0,Asia,62.9066978,100
31915,2020-08-18,18,8,2020,155,2,Kyrgyzstan,KGZ,6415851.0,Asia,71.77535763,100
31916,2020-08-17,17,8,2020,135,1,Kyrgyzstan,KGZ,6415851.0,Asia,75.78106162,100
31917,2020-08-16,16,8,2020,483,4,Kyrgyzstan,KGZ,6415851.0,Asia,80.06732077,100
31918,2020-08-15,15,8,2020,304,4,Kyrgyzstan,KGZ,6415851.0,Asia,79.08537776,100
31919,2020-08-14,14,8,2020,310,3,Kyrgyzstan,KGZ,6415851.0,Asia,82.04679317,100
31920,2020-08-13,13,8,2020,0,0,Kyrgyzstan,KGZ,6415851.0,Asia,86.28629312,100
31921,2020-12-08,12,8,2020,304,6,Kyrgyzstan,KGZ,6415851.0,Asia,96.12130955,100
31922,2020-11-08,11,8,2020,278,4,Kyrgyzstan,KGZ,6415851.0,Asia,103.04166976,100
31923,2020-10-08,10,8,2020,258,6,Kyrgyzstan,KGZ,6415851.0,Asia,107.24999692,100
31924,2020-09-08,9,8,2020,332,8,Kyrgyzstan,KGZ,6415851.0,Asia,110.75693622,100
31925,2020-08-08,8,8,2020,425,9,Kyrgyzstan,KGZ,6415851.0,Asia,125.04966216,100
31926,2020-07-08,7,8,2020,503,4,Kyrgyzstan,KGZ,6415851.0,Asia,123.36633129,100
31927,2020-06-08,6,8,2020,549,9,Kyrgyzstan,KGZ,6415851.0,Asia,129.88144519,100
31928,2020-05-08,5,8,2020,569,11,Kyrgyzstan,KGZ,6415851.0,Asia,136.39655908,100
31929,2020-04-08,4,8,2020,412,7,Kyrgyzstan,KGZ,6415851.0,Asia,144.797627,100
31930,2020-03-08,3,8,2020,410,11,Kyrgyzstan,KGZ,6415851.0,Asia,155.64575923,100
31931,2020-02-08,2,8,2020,420,12,Kyrgyzstan,KGZ,6415851.0,Asia,158.778625,100
31932,2020-01-08,1,8,2020,494,19,Kyrgyzstan,KGZ,6415851.0,Asia,182.2517387,100
31933,2020-07-31,31,7,2020,582,14,Kyrgyzstan,KGZ,6415851.0,Asia,353.87355473,100
31934,2020-07-30,30,7,2020,631,17,Kyrgyzstan,KGZ,6415851.0,Asia,354.20086907,100
31935,2020-07-29,29,7,2020,748,18,Kyrgyzstan,KGZ,6415851.0,Asia,352.48636541,100
31936,2020-07-28,28,7,2020,548,28,Kyrgyzstan,KGZ,6415851.0,Asia,347.67016877,100
31937,2020-07-27,27,7,2020,483,24,Kyrgyzstan,KGZ,6415851.0,Asia,345.69069637,100
31938,2020-07-26,26,7,2020,1249,28,Kyrgyzstan,KGZ,6415851.0,Asia,345.76862835,100
31939,2020-07-25,25,7,2020,317,38,Kyrgyzstan,KGZ,6415851.0,Asia,337.50783801,100
31940,2020-07-24,24,7,2020,921,42,Kyrgyzstan,KGZ,6415851.0,Asia,341.17064128,100
31941,2020-07-23,23,7,2020,967,46,Kyrgyzstan,KGZ,6415851.0,Asia,334.78021856,100
31942,2020-07-22,22,7,2020,1108,44,Kyrgyzstan,KGZ,6415851.0,Asia,325.33486205,100
31943,2020-07-21,21,7,2020,1108,42,Kyrgyzstan,KGZ,6415851.0,Asia,313.44244123,100
31944,2020-07-20,20,7,2020,611,34,Kyrgyzstan,KGZ,6415851.0,Asia,303.18659208,100
31945,2020-07-19,19,7,2020,1926,103,Kyrgyzstan,KGZ,6415851.0,Asia,298.55743221,100
31946,2020-07-18,18,7,2020,11505,728,Kyrgyzstan,KGZ,6415851.0,Asia,272.94898214,100
31947,2020-07-17,17,7,2020,603,5,Kyrgyzstan,KGZ,6415851.0,Asia,98.72423783,100
31948,2020-07-16,16,7,2020,521,7,Kyrgyzstan,KGZ,6415851.0,Asia,105.41080209,100
31949,2020-07-15,15,7,2020,439,11,Kyrgyzstan,KGZ,6415851.0,Asia,97.29028932,100
31950,2020-07-14,14,7,2020,421,2,Kyrgyzstan,KGZ,6415851.0,Asia,97.29028932,100
31951,2020-07-13,13,7,2020,488,15,Kyrgyzstan,KGZ,6415851.0,Asia,95.07702096,100
31952,2020-12-07,12,7,2020,719,7,Kyrgyzstan,KGZ,6415851.0,Asia,91.66360004,100
31953,2020-11-07,11,7,2020,552,3,Kyrgyzstan,KGZ,6415851.0,Asia,84.11978395,100
31954,2020-10-07,10,7,2020,511,6,Kyrgyzstan,KGZ,6415851.0,Asia,80.33228951,100
31955,2020-09-07,9,7,2020,361,4,Kyrgyzstan,KGZ,6415851.0,Asia,76.26423993,100
31956,2020-08-07,8,7,2020,345,13,Kyrgyzstan,KGZ,6415851.0,Asia,74.19124914,100
31957,2020-07-07,7,7,2020,450,7,Kyrgyzstan,KGZ,6415851.0,Asia,72.04032637,100
31958,2020-06-07,6,7,2020,314,4,Kyrgyzstan,KGZ,6415851.0,Asia,67.56703047,100
31959,2020-05-07,5,7,2020,283,10,Kyrgyzstan,KGZ,6415851.0,Asia,65.86811321,100
31960,2020-04-07,4,7,2020,327,2,Kyrgyzstan,KGZ,6415851.0,Asia,64.10685036,100
31961,2020-03-07,3,7,2020,1032,14,Kyrgyzstan,KGZ,6415851.0,Asia,62.00268678,100
31962,2020-02-07,2,7,2020,0,0,Kyrgyzstan,KGZ,6415851.0,Asia,47.97492959,100
31963,2020-01-07,1,7,2020,439,5,Kyrgyzstan,KGZ,6415851.0,Asia,49.4556373,100
31964,2020-06-30,30,6,2020,279,7,Kyrgyzstan,KGZ,6415851.0,Asia,44.01598479,100
31965,2020-06-29,29,6,2020,269,3,Kyrgyzstan,KGZ,6415851.0,Asia,41.22601974,100
31966,2020-06-28,28,6,2020,235,1,Kyrgyzstan,KGZ,6415851.0,Asia,38.38929551,100
31967,2020-06-27,27,6,2020,309,3,Kyrgyzstan,KGZ,6415851.0,Asia,35.9422312,100
31968,2020-06-26,26,6,2020,250,0,Kyrgyzstan,KGZ,6415851.0,Asia,31.76507684,100
31969,2020-06-25,25,6,2020,228,1,Kyrgyzstan,KGZ,6415851.0,Asia,28.4451743,100
31970,2020-06-24,24,6,2020,207,1,Kyrgyzstan,KGZ,6415851.0,Asia,25.4525861,100
31971,2020-06-23,23,6,2020,163,1,Kyrgyzstan,KGZ,6415851.0,Asia,22.81848503,100
31972,2020-06-22,22,6,2020,205,3,Kyrgyzstan,KGZ,6415851.0,Asia,20.63638947,100
31973,2020-06-21,21,6,2020,170,2,Kyrgyzstan,KGZ,6415851.0,Asia,17.83083803,100
31974,2020-06-20,20,6,2020,192,3,Kyrgyzstan,KGZ,6415851.0,Asia,15.69550166,100
31975,2020-06-19,19,6,2020,132,1,Kyrgyzstan,KGZ,6415851.0,Asia,13.29519654,100
31976,2020-06-18,18,6,2020,95,1,Kyrgyzstan,KGZ,6415851.0,Asia,11.81448883,100
31977,2020-06-17,17,6,2020,90,2,Kyrgyzstan,KGZ,6415851.0,Asia,10.77020024,100
31978,2020-06-16,16,6,2020,100,1,Kyrgyzstan,KGZ,6415851.0,Asia,9.77267084,100
31979,2020-06-15,15,6,2020,87,0,Kyrgyzstan,KGZ,6415851.0,Asia,8.65045027,100
31980,2020-06-14,14,6,2020,78,0,Kyrgyzstan,KGZ,6415851.0,Asia,8.36989512,100
31981,2020-06-13,13,6,2020,41,1,Kyrgyzstan,KGZ,6415851.0,Asia,7.55940249,100
31982,2020-12-06,12,6,2020,37,0,Kyrgyzstan,KGZ,6415851.0,Asia,7.85554403,100
31983,2020-11-06,11,6,2020,36,0,Kyrgyzstan,KGZ,6415851.0,Asia,8.33872233,100
31984,2020-10-06,10,6,2020,38,2,Kyrgyzstan,KGZ,6415851.0,Asia,8.93100541,100
31985,2020-09-06,9,6,2020,23,1,Kyrgyzstan,KGZ,6415851.0,Asia,9.14921497,100
31986,2020-08-06,8,6,2020,25,1,Kyrgyzstan,KGZ,6415851.0,Asia,9.33625173,100
31987,2020-07-06,7,6,2020,33,0,Kyrgyzstan,KGZ,6415851.0,Asia,9.41418371,100
31988,2020-06-06,6,6,2020,38,0,Kyrgyzstan,KGZ,6415851.0,Asia,9.5077021,100
31989,2020-05-06,5,6,2020,37,2,Kyrgyzstan,KGZ,6415851.0,Asia,9.13362857,100
31990,2020-04-06,4,6,2020,28,0,Kyrgyzstan,KGZ,6415851.0,Asia,9.13362857,100
31991,2020-03-06,3,6,2020,26,3,Kyrgyzstan,KGZ,6415851.0,Asia,9.36742452,100
31992,2020-02-06,2,6,2020,28,1,Kyrgyzstan,KGZ,6415851.0,Asia,9.38301092,100
31993,2020-01-06,1,6,2020,69,0,Kyrgyzstan,KGZ,6415851.0,Asia,9.36742452,100
31994,2020-05-31,31,5,2020,26,0,Kyrgyzstan,KGZ,6415851.0,Asia,9.5077021,100
31995,2020-05-30,30,5,2020,60,0,Kyrgyzstan,KGZ,6415851.0,Asia,9.42977011,100
31996,2020-05-29,29,5,2020,68,0,Kyrgyzstan,KGZ,6415851.0,Asia,8.58810468,100
31997,2020-05-28,28,5,2020,74,0,Kyrgyzstan,KGZ,6415851.0,Asia,7.9802352,100
31998,2020-05-27,27,5,2020,52,0,Kyrgyzstan,KGZ,6415851.0,Asia,7.41912491,100
31999,2020-05-26,26,5,2020,35,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.71773705,100
32000,2020-05-25,25,5,2020,30,2,Kyrgyzstan,KGZ,6415851.0,Asia,6.4995275,100
32001,2020-05-24,24,5,2020,39,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.25014515,100
32002,2020-05-23,23,5,2020,14,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.74890985,100
32003,2020-05-22,22,5,2020,37,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.92036021,100
32004,2020-05-21,21,5,2020,43,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.5151139,100
32005,2020-05-20,20,5,2020,27,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.21897235,100
32006,2020-05-19,19,5,2020,27,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.23455875,100
32007,2020-05-18,18,5,2020,78,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.0163492,100
32008,2020-05-17,17,5,2020,21,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.34613413,100
32009,2020-05-16,16,5,2020,6,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.42406611,100
32010,2020-05-15,15,5,2020,29,2,Kyrgyzstan,KGZ,6415851.0,Asia,5.68903486,100
32011,2020-05-14,14,5,2020,38,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.23702935,100
32012,2020-05-13,13,5,2020,7,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.90971502,100
32013,2020-12-05,12,5,2020,21,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.12792457,100
32014,2020-11-05,11,5,2020,14,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.0032334,100
32015,2020-10-05,10,5,2020,71,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.987647,100
32016,2020-09-05,9,5,2020,25,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.14598157,100
32017,2020-08-05,8,5,2020,11,0,Kyrgyzstan,KGZ,6415851.0,Asia,3.89659922,100
32018,2020-07-05,7,5,2020,24,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.11480878,100
32019,2020-06-05,6,5,2020,28,1,Kyrgyzstan,KGZ,6415851.0,Asia,4.03687679,100
32020,2020-05-05,5,5,2020,13,1,Kyrgyzstan,KGZ,6415851.0,Asia,3.94335841,100
32021,2020-04-05,4,5,2020,35,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.08363598,100
32022,2020-03-05,3,5,2020,26,2,Kyrgyzstan,KGZ,6415851.0,Asia,3.75632165,100
32023,2020-02-05,2,5,2020,23,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.09922238,100
32024,2020-01-05,1,5,2020,0,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.005704,100
32025,2020-04-30,30,4,2020,17,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.36419113,100
32026,2020-04-29,29,4,2020,21,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.36419113,100
32027,2020-04-28,28,4,2020,13,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.33301833,100
32028,2020-04-27,27,4,2020,13,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.30184554,100
32029,2020-04-26,26,4,2020,17,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.75385105,100
32030,2020-04-25,25,4,2020,9,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.08116538,100
32031,2020-04-24,24,4,2020,25,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.57993008,100
32032,2020-04-23,23,4,2020,19,1,Kyrgyzstan,KGZ,6415851.0,Asia,5.4708253,100
32033,2020-04-22,22,4,2020,22,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.33054773,100
32034,2020-04-21,21,4,2020,22,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.64227567,100
32035,2020-04-20,20,4,2020,14,2,Kyrgyzstan,KGZ,6415851.0,Asia,5.4864117,100
32036,2020-04-19,19,4,2020,48,0,Kyrgyzstan,KGZ,6415851.0,Asia,6.39042272,100
32037,2020-04-18,18,4,2020,17,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.64227567,100
32038,2020-04-17,17,4,2020,23,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.67344846,100
32039,2020-04-16,16,4,2020,17,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.5175845,100
32040,2020-04-15,15,4,2020,19,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.33054773,100
32041,2020-04-14,14,4,2020,11,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.39289332,100
32042,2020-04-13,13,4,2020,42,0,Kyrgyzstan,KGZ,6415851.0,Asia,5.22144295,100
32043,2020-12-04,12,4,2020,38,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.56681429,100
32044,2020-11-04,11,4,2020,41,0,Kyrgyzstan,KGZ,6415851.0,Asia,4.37977752,100
32045,2020-10-04,10,4,2020,18,1,Kyrgyzstan,KGZ,6415851.0,Asia,3.95894481,100
32046,2020-09-04,9,4,2020,10,0,Kyrgyzstan,KGZ,6415851.0,Asia,3.67838966,100
32047,2020-08-04,8,4,2020,42,0,Kyrgyzstan,KGZ,6415851.0,Asia,3.55369849,100
32048,2020-07-04,7,4,2020,12,0,Kyrgyzstan,KGZ,6415851.0,Asia,3.30431614,100
32049,2020-06-04,6,4,2020,72,3,Kyrgyzstan,KGZ,6415851.0,Asia,3.14845217,100
32050,2020-05-04,5,4,2020,0,0,Kyrgyzstan,KGZ,6415851.0,Asia,2.02623159,100
32051,2020-04-04,4,4,2020,19,0,Kyrgyzstan,KGZ,6415851.0,Asia,2.15092277,100
32052,2020-03-04,3,4,2020,13,0,Kyrgyzstan,KGZ,6415851.0,Asia,1.85478123,100
32053,2020-02-04,2,4,2020,5,1,Kyrgyzstan,KGZ,6415851.0,Asia,1.69891726,100
32054,2020-01-04,1,4,2020,23,0,Kyrgyzstan,KGZ,6415851.0,Asia,1.66774447,100
32962,2020-12-14,14,12,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.63446052,6
32963,2020-12-13,13,12,2020,36,0,Lesotho,LSO,2125267.0,Africa,6.63446052,6
32964,2020-12-12,12,12,2020,36,0,Lesotho,LSO,2125267.0,Africa,4.9405557,6
32965,2020-11-12,11,12,2020,14,0,Lesotho,LSO,2125267.0,Africa,4.04655039,6
32966,2020-10-12,10,12,2020,14,0,Lesotho,LSO,2125267.0,Africa,3.38780963,6
32967,2020-09-12,9,12,2020,0,0,Lesotho,LSO,2125267.0,Africa,2.72906887,6
32968,2020-08-12,8,12,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.01138633,6
32969,2020-07-12,7,12,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.05843925,6
32970,2020-06-12,6,12,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.05843925,6
32971,2020-05-12,5,12,2020,5,0,Lesotho,LSO,2125267.0,Africa,3.95244456,6
32972,2020-04-12,4,12,2020,3,0,Lesotho,LSO,2125267.0,Africa,4.0936033,6
32973,2020-03-12,3,12,2020,5,0,Lesotho,LSO,2125267.0,Africa,3.95244456,6
32974,2020-02-12,2,12,2020,28,0,Lesotho,LSO,2125267.0,Africa,4.5170795,6
32975,2020-01-12,1,12,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.19959798,6
32976,2020-11-30,30,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.19959798,6
32977,2020-11-29,29,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.19959798,6
32978,2020-11-28,28,11,2020,17,0,Lesotho,LSO,2125267.0,Africa,3.19959798,6
32979,2020-11-27,27,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.10549216,6
32980,2020-11-26,26,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.10549216,6
32981,2020-11-25,25,11,2020,6,0,Lesotho,LSO,2125267.0,Africa,3.10549216,6
32982,2020-11-24,24,11,2020,1,0,Lesotho,LSO,2125267.0,Africa,5.59929646,6
32983,2020-11-23,23,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.55224355,6
32984,2020-11-22,22,11,2020,19,0,Lesotho,LSO,2125267.0,Africa,5.55224355,6
32985,2020-11-21,21,11,2020,8,0,Lesotho,LSO,2125267.0,Africa,4.65823824,6
32986,2020-11-20,20,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,4.47002659,6
32987,2020-11-19,19,11,2020,17,0,Lesotho,LSO,2125267.0,Africa,4.47002659,6
32988,2020-11-18,18,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.76423292,6
32989,2020-11-17,17,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,4.14065621,6
32990,2020-11-16,16,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,4.42297368,6
32991,2020-11-15,15,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,4.42297368,6
32992,2020-11-14,14,11,2020,15,0,Lesotho,LSO,2125267.0,Africa,4.42297368,6
32993,2020-11-13,13,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.71718001,6
32994,2020-12-11,12,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,3.71718001,6
32995,2020-11-11,11,11,2020,59,0,Lesotho,LSO,2125267.0,Africa,3.71718001,6
32996,2020-10-11,10,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,1.12926988,6
32997,2020-09-11,9,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,1.27042861,6
32998,2020-08-11,8,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,1.55274608,6
32999,2020-07-11,7,11,2020,4,0,Lesotho,LSO,2125267.0,Africa,2.0703281,6
33000,2020-06-11,6,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,2.11738102,6
33001,2020-05-11,5,11,2020,2,0,Lesotho,LSO,2125267.0,Africa,2.11738102,6
33002,2020-04-11,4,11,2020,8,0,Lesotho,LSO,2125267.0,Africa,6.02277267,6
33003,2020-03-11,3,11,2020,6,1,Lesotho,LSO,2125267.0,Africa,5.64634938,6
33004,2020-02-11,2,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.36403191,6
33005,2020-01-11,1,11,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.36403191,6
33006,2020-10-31,31,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.36403191,6
33007,2020-10-30,30,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.36403191,6
33008,2020-10-29,29,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.36403191,6
33009,2020-10-28,28,10,2020,4,0,Lesotho,LSO,2125267.0,Africa,6.68151343,6
33010,2020-10-27,27,10,2020,3,0,Lesotho,LSO,2125267.0,Africa,6.49330178,6
33011,2020-10-26,26,10,2020,6,0,Lesotho,LSO,2125267.0,Africa,6.35214305,6
33012,2020-10-25,25,10,2020,11,0,Lesotho,LSO,2125267.0,Africa,6.30509014,6
33013,2020-10-24,24,10,2020,5,0,Lesotho,LSO,2125267.0,Africa,5.78750811,6
33014,2020-10-23,23,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.21098431,6
33015,2020-10-22,22,10,2020,85,1,Lesotho,LSO,2125267.0,Africa,11.0574342,6
33016,2020-10-21,21,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.05793672,6
33017,2020-10-20,20,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.05793672,6
33018,2020-10-19,19,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.19909545,6
33019,2020-10-18,18,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.19909545,6
33020,2020-10-17,17,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.19909545,6
33021,2020-10-16,16,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,9.12826483,6
33022,2020-10-15,15,10,2020,28,0,Lesotho,LSO,2125267.0,Africa,11.19859293,6
33023,2020-10-14,14,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,10.77511673,6
33024,2020-10-13,13,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,11.29269875,6
33025,2020-12-10,12,10,2020,5,0,Lesotho,LSO,2125267.0,Africa,11.62206913,6
33026,2020-11-10,11,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,11.38680458,6
33027,2020-10-10,10,10,2020,14,1,Lesotho,LSO,2125267.0,Africa,11.38680458,6
33028,2020-09-10,9,10,2020,103,2,Lesotho,LSO,2125267.0,Africa,13.1277623,6
33029,2020-08-10,8,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.18670407,6
33030,2020-07-10,7,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.18670407,6
33031,2020-06-10,6,10,2020,3,0,Lesotho,LSO,2125267.0,Africa,12.18670407,6
33032,2020-05-10,5,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.04554534,6
33033,2020-04-10,4,10,2020,0,0,Lesotho,LSO,2125267.0,Africa,13.64534433,6
33034,2020-03-10,3,10,2020,41,1,Lesotho,LSO,2125267.0,Africa,16.60967775,6
33035,2020-02-10,2,10,2020,44,2,Lesotho,LSO,2125267.0,Africa,14.68050838,6
33036,2020-01-10,1,10,2020,19,1,Lesotho,LSO,2125267.0,Africa,12.61018027,6
33037,2020-09-30,30,9,2020,11,0,Lesotho,LSO,2125267.0,Africa,15.5745137,6
33038,2020-09-29,29,9,2020,7,0,Lesotho,LSO,2125267.0,Africa,15.05693167,6
33039,2020-09-28,28,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,14.72756129,6
33040,2020-09-27,27,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,14.72756129,6
33041,2020-09-26,26,9,2020,51,0,Lesotho,LSO,2125267.0,Africa,14.72756129,6
33042,2020-09-25,25,9,2020,83,2,Lesotho,LSO,2125267.0,Africa,16.13914863,6
33043,2020-09-24,24,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.23375698,6
33044,2020-09-23,23,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.23375698,6
33045,2020-09-22,22,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.98660357,6
33046,2020-09-21,21,9,2020,34,0,Lesotho,LSO,2125267.0,Africa,12.98660357,6
33047,2020-09-20,20,9,2020,63,0,Lesotho,LSO,2125267.0,Africa,11.38680458,6
33048,2020-09-19,19,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,8.42247115,6
33049,2020-09-18,18,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,11.38680458,6
33050,2020-09-17,17,9,2020,82,0,Lesotho,LSO,2125267.0,Africa,11.38680458,6
33051,2020-09-16,16,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.52846584,6
33052,2020-09-15,15,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.52846584,6
33053,2020-09-14,14,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,8.42247115,6
33054,2020-09-13,13,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,9.12826483,6
33055,2020-12-09,12,9,2020,81,2,Lesotho,LSO,2125267.0,Africa,9.12826483,6
33056,2020-11-09,11,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.316979,6
33057,2020-10-09,10,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,5.316979,6
33058,2020-09-09,9,9,2020,16,0,Lesotho,LSO,2125267.0,Africa,5.41108482,6
33059,2020-08-09,8,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.25803723,6
33060,2020-07-09,7,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.25803723,6
33061,2020-06-09,6,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.25803723,6
33062,2020-05-09,5,9,2020,63,0,Lesotho,LSO,2125267.0,Africa,6.25803723,6
33063,2020-04-09,4,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,4.18770912,6
33064,2020-03-09,3,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.54035469,6
33065,2020-02-09,2,9,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.54035469,6
33066,2020-01-09,1,9,2020,19,0,Lesotho,LSO,2125267.0,Africa,6.54035469,6
33067,2020-08-31,31,8,2020,15,0,Lesotho,LSO,2125267.0,Africa,5.64634938,6
33068,2020-08-30,30,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,6.9638309,6
33069,2020-08-29,29,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,7.85783622,6
33070,2020-08-28,28,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,11.10448711,6
33071,2020-08-27,27,8,2020,2,1,Lesotho,LSO,2125267.0,Africa,11.9043866,6
33072,2020-08-26,26,8,2020,34,0,Lesotho,LSO,2125267.0,Africa,12.61018027,6
33073,2020-08-25,25,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,11.01038128,6
33074,2020-08-24,24,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.84544483,6
33075,2020-08-23,23,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,12.84544483,6
33076,2020-08-22,22,8,2020,19,0,Lesotho,LSO,2125267.0,Africa,12.84544483,6
33077,2020-08-21,21,8,2020,50,0,Lesotho,LSO,2125267.0,Africa,11.95143951,6
33078,2020-08-20,20,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,10.35164052,6
33079,2020-08-19,19,8,2020,0,0,Lesotho,LSO,2125267.0,Africa,10.35164052,6
